comparison,variant,run_seed,episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
intrinsic,baseline,444,443,886,0.561981981981982,3.0,3.0,0.0,3.0,49,victory,1,0,,0,27,27,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|6:7|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,444,887,0.5609909909909909,3.0,3.0,0.0,3.0,82,victory,1,0,,0,31,30,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:0|6:1|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:5|9:9,413
intrinsic,baseline,444,445,888,0.56,3.0,3.0,0.0,3.0,65,victory,1,0,,0,28,26,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,446,889,0.559009009009009,3.0,3.0,0.0,3.0,58,victory,1,0,,0,29,29,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|5:8|6:0|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,447,890,0.5580180180180181,3.0,3.0,0.0,3.0,34,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,448,891,0.557027027027027,3.0,3.0,0.0,3.0,58,victory,1,0,,0,31,28,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:9,413
intrinsic,baseline,444,449,892,0.556036036036036,3.0,3.0,0.0,3.0,44,victory,1,0,,0,27,27,0:0|0:1|0:2|1:2|2:2|2:3|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:8|8:9|9:9,413
intrinsic,baseline,444,450,893,0.555045045045045,3.0,3.0,0.0,3.0,52,victory,1,0,,0,27,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,451,894,0.5540540540540541,3.0,3.0,0.0,3.0,60,victory,1,0,,0,28,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,452,895,0.5530630630630631,3.0,3.0,0.0,3.0,38,victory,1,0,,0,29,29,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,453,896,0.552072072072072,3.0,3.0,0.0,3.0,28,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,454,897,0.5510810810810811,3.0,3.0,0.0,3.0,81,victory,1,0,,0,37,33,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:9|5:0|5:1|5:2|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:9|9:9,413
intrinsic,baseline,444,455,898,0.55009009009009,3.0,3.0,0.0,3.0,74,victory,1,0,,0,36,32,0:0|0:1|0:2|1:0|1:2|2:2|3:2|4:2|5:0|5:1|5:2|5:4|5:7|6:0|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:8|8:9|9:7|9:8|9:9,413
intrinsic,baseline,444,456,899,0.5490990990990992,3.0,3.0,0.0,3.0,49,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:9,413
intrinsic,baseline,444,457,900,0.5481081081081081,3.0,3.0,0.0,3.0,30,victory,1,0,,0,23,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,458,901,0.5471171171171171,3.0,3.0,0.0,3.0,55,victory,1,0,,0,24,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,459,902,0.5461261261261261,3.0,3.0,0.0,3.0,53,victory,1,0,,0,27,26,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:9|9:9,413
intrinsic,baseline,444,460,903,0.5451351351351351,3.0,3.0,0.0,3.0,56,victory,1,0,,0,28,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,413
intrinsic,baseline,444,461,904,0.5441441441441441,3.0,3.0,0.0,3.0,64,victory,1,0,,0,32,29,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:7|5:8|6:1|6:2|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:8|8:9|9:5|9:9,413
intrinsic,baseline,444,462,905,0.5431531531531532,3.0,3.0,0.0,3.0,51,victory,1,0,,0,29,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:5|9:9,413
intrinsic,baseline,444,463,906,0.5421621621621622,3.0,3.0,0.0,3.0,64,victory,1,0,,0,34,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:7|6:0|6:1|6:2|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:9|9:9,413
intrinsic,baseline,444,464,907,0.5411711711711712,3.0,3.0,0.0,3.0,55,victory,1,0,,0,26,26,0:0|0:1|0:2|1:2|2:2|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,465,908,0.5401801801801802,3.0,3.0,0.0,3.0,56,victory,1,0,,0,30,29,0:0|0:1|0:2|1:0|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:8|8:9|9:9,413
intrinsic,baseline,444,466,909,0.5391891891891891,3.0,3.0,0.0,3.0,33,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,467,910,0.5381981981981983,3.0,3.0,0.0,3.0,59,victory,1,0,,0,28,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,413
intrinsic,baseline,444,468,911,0.5372072072072072,3.0,3.0,0.0,3.0,37,victory,1,0,,0,26,24,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:9,413
intrinsic,baseline,444,469,912,0.5362162162162163,3.0,3.0,0.0,3.0,54,victory,1,0,,0,27,26,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,470,913,0.5352252252252252,3.0,3.0,0.0,3.0,37,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,471,914,0.5342342342342342,3.0,3.0,0.0,3.0,46,victory,1,0,,0,27,27,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,472,915,0.5332432432432432,3.0,3.0,0.0,3.0,53,victory,1,0,,0,30,28,0:0|0:1|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,473,916,0.5322522522522523,3.0,3.0,0.0,3.0,39,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,474,917,0.5312612612612613,3.0,3.0,0.0,3.0,43,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,475,918,0.5302702702702702,3.0,3.0,0.0,3.0,62,victory,1,0,,0,28,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,476,919,0.5292792792792793,3.0,3.0,0.0,3.0,52,victory,1,0,,0,27,24,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,477,920,0.5282882882882883,3.0,3.0,0.0,3.0,58,victory,1,0,,0,31,30,0:0|0:1|0:2|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:7|8:8|8:9|9:9,413
intrinsic,baseline,444,478,921,0.5272972972972974,3.0,3.0,0.0,3.0,48,victory,1,0,,0,29,26,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|9:8|9:9,413
intrinsic,baseline,444,479,922,0.5263063063063063,3.0,3.0,0.0,3.0,61,victory,1,0,,0,30,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,480,923,0.5253153153153153,3.0,3.0,0.0,3.0,63,victory,1,0,,0,31,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|6:4|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:4|9:9,413
intrinsic,baseline,444,481,924,0.5243243243243243,3.0,3.0,0.0,3.0,51,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,482,925,0.5233333333333334,3.0,3.0,0.0,3.0,51,victory,1,0,,0,27,25,0:0|0:1|0:2|1:2|2:2|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,483,926,0.5223423423423423,3.0,3.0,0.0,3.0,45,victory,1,0,,0,28,27,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,484,927,0.5213513513513514,3.0,3.0,0.0,3.0,43,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,485,928,0.5203603603603604,3.0,3.0,0.0,3.0,36,victory,1,0,,0,27,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,486,929,0.5193693693693694,3.0,3.0,0.0,3.0,51,victory,1,0,,0,25,25,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,487,930,0.5183783783783784,3.0,3.0,0.0,3.0,55,victory,1,0,,0,30,26,0:0|0:1|0:2|1:2|2:2|2:3|3:2|4:2|4:3|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,488,931,0.5173873873873873,3.0,3.0,0.0,3.0,35,victory,1,0,,0,27,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,489,932,0.5163963963963965,3.0,3.0,0.0,3.0,47,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,490,933,0.5154054054054054,3.0,3.0,0.0,3.0,41,victory,1,0,,0,28,27,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:9,413
intrinsic,baseline,444,491,934,0.5144144144144145,3.0,3.0,0.0,3.0,49,victory,1,0,,0,25,25,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,492,935,0.5134234234234234,3.0,3.0,0.0,3.0,39,victory,1,0,,0,24,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,493,936,0.5124324324324324,3.0,3.0,0.0,3.0,54,victory,1,0,,0,27,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:9|6:1|6:2|6:4|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,494,937,0.5114414414414414,3.0,3.0,0.0,3.0,62,victory,1,0,,0,31,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:7|8:8|8:9|9:9,413
intrinsic,baseline,444,495,938,0.5104504504504505,3.0,3.0,0.0,3.0,55,victory,1,0,,0,33,29,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,496,939,0.5094594594594595,3.0,3.0,0.0,3.0,31,victory,1,0,,0,26,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,497,940,0.5084684684684684,3.0,3.0,0.0,3.0,45,victory,1,0,,0,28,25,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,498,941,0.5074774774774775,3.0,3.0,0.0,3.0,52,victory,1,0,,0,26,25,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,499,942,0.5064864864864865,3.0,3.0,0.0,3.0,59,victory,1,0,,0,28,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,500,943,0.5054954954954956,3.0,3.0,0.0,3.0,41,victory,1,0,,0,26,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,501,944,0.5045045045045045,3.0,3.0,0.0,3.0,44,victory,1,0,,0,28,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:6|5:7|5:8|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,502,945,0.5035135135135135,3.0,3.0,0.0,3.0,61,victory,1,0,,0,31,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:7|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,503,946,0.5025225225225225,3.0,3.0,0.0,3.0,43,victory,1,0,,0,29,27,0:0|1:0|2:0|2:2|2:3|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,504,947,0.5015315315315316,3.0,3.0,0.0,3.0,48,victory,1,0,,0,28,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,505,948,0.5005405405405405,3.0,3.0,0.0,3.0,54,victory,1,0,,0,31,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,413
intrinsic,baseline,444,506,949,0.49954954954954955,3.0,3.0,0.0,3.0,48,victory,1,0,,0,31,29,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:9,413
intrinsic,baseline,444,507,950,0.4985585585585586,3.0,3.0,0.0,3.0,40,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,508,951,0.4975675675675676,3.0,3.0,0.0,3.0,41,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,509,952,0.4965765765765766,3.0,3.0,0.0,3.0,46,victory,1,0,,0,31,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,510,953,0.49558558558558563,3.0,3.0,0.0,3.0,43,victory,1,0,,0,29,26,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,413
intrinsic,baseline,444,511,954,0.49459459459459454,3.0,3.0,0.0,3.0,37,victory,1,0,,0,25,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,512,955,0.49360360360360356,3.0,3.0,0.0,3.0,56,victory,1,0,,0,29,27,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:5|9:9,413
intrinsic,baseline,444,513,956,0.4926126126126126,3.0,3.0,0.0,3.0,46,victory,1,0,,0,28,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:8|8:9|9:9,413
intrinsic,baseline,444,514,957,0.4916216216216217,3.0,3.0,0.0,3.0,59,victory,1,0,,0,29,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,413
intrinsic,baseline,444,515,958,0.4906306306306307,3.0,3.0,0.0,3.0,29,victory,1,0,,0,25,24,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,413
intrinsic,baseline,444,516,959,0.48963963963963963,3.0,3.0,0.0,3.0,28,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,517,960,0.48864864864864865,3.0,3.0,0.0,3.0,46,victory,1,0,,0,23,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,518,961,0.4876576576576577,3.0,3.0,0.0,3.0,55,victory,1,0,,0,27,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:8|8:9|9:5|9:9,413
intrinsic,baseline,444,519,962,0.4866666666666667,3.0,3.0,0.0,3.0,34,victory,1,0,,0,27,26,0:0|0:1|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,413
intrinsic,baseline,444,520,963,0.4856756756756757,3.0,3.0,0.0,3.0,33,victory,1,0,,0,23,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,521,964,0.4846846846846846,3.0,3.0,0.0,3.0,55,victory,1,0,,0,32,29,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|6:0|6:1|6:2|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,522,965,0.48369369369369364,3.0,3.0,0.0,3.0,50,victory,1,0,,0,29,29,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:4|9:5|9:9,413
intrinsic,baseline,444,523,966,0.48270270270270277,3.0,3.0,0.0,3.0,46,victory,1,0,,0,27,27,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:9|9:0|9:9,413
intrinsic,baseline,444,524,967,0.4817117117117118,3.0,3.0,0.0,3.0,57,victory,1,0,,0,34,30,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:9|5:0|5:1|5:2|5:9|6:0|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:9,413
intrinsic,baseline,444,525,968,0.4807207207207208,3.0,3.0,0.0,3.0,41,victory,1,0,,0,31,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:8|9:9,413
intrinsic,baseline,444,526,969,0.4797297297297297,3.0,3.0,0.0,3.0,30,victory,1,0,,0,23,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
intrinsic,baseline,444,527,970,0.47873873873873873,3.0,3.0,0.0,3.0,53,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,413
