#{"t_start": 1788193894.8604448, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
458.080443,906,22.114268,6,0.0,63,16,5,186.08800000000002,1173.0,5,0,0,2
203.887477,473,23.082795,4,0.0,13,7,3,126.24640000000002,484.0,3,1,0,0
227.732333,574,24.338059,4,0.0,25,7,3,132.328,631.0,4,1,0,2
61.566571,431,25.298415,4,0.0,16,2,1,201.28640000000007,308.0,3,0,0,0
-24.542662,341,26.061883,3,0.0,8,0,0,112.168,48.0,1,1,2,0
-25.948994,403,26.958554,3,0.0,11,0,0,112.16800000000002,66.0,2,1,2,0
-30.531366,246,27.494901,3,0.0,7,0,0,120.33280000000002,42.0,1,0,2,0
-26.588513,169,27.855515,3,0.0,4,0,0,114.59840000000001,24.0,1,0,0,0
490.130985,1084,30.144912,6,0.0,83,16,5,209.08,1293.0,5,0,0,0
79.676014,418,31.071184,4,0.0,15,2,1,182.33600000000004,302.0,3,1,0,0
499.760104,998,33.157332,6,0.0,64,16,5,142.24,1104.0,5,0,2,2
219.320497,606,34.464773,4,0.0,35,7,3,120.27456000000001,616.0,4,0,0,1
266.210909,797,36.208272,5,0.0,58,9,2,260.73600000000005,867.0,4,0,0,0
45.421326,305,36.843201,4,0.0,8,1,1,106.31040000000002,230.0,2,1,0,0
260.007124,861,38.778141,5,0.0,70,7,2,146.944,879.0,4,0,0,2
272.295033,946,40.928942,4,0.0,74,7,3,183.68000000000004,925.0,5,0,0,1
9.292548,570,42.210036,3,0.0,18,0,0,120.33280000000002,183.0,2,0,2,0
-11.604313,187,42.619337,3,0.0,5,0,0,108.86400000000002,30.0,1,0,2,0
56.43329,402,43.504395,4,0.0,13,1,1,134.1424,335.0,3,0,0,0
-22.63793,205,43.94029,3,0.0,6,0,0,114.59840000000001,36.0,1,0,0,0
-27.696698,192,44.350102,3,0.0,5,0,0,102.1888,30.0,1,0,2,0
63.700404,407,45.248468,4,0.0,15,2,1,169.92640000000006,302.0,3,0,0,0
101.209558,454,46.224615,4,0.0,20,3,1,127.90400000000004,362.0,3,0,0,0
120.175937,613,47.544497,4,0.0,35,3,1,127.90400000000004,452.0,3,0,0,0
375.089164,1299,50.402722,5,0.0,138,10,2,122.66239999999999,1377.0,5,0,0,0
67.246611,371,51.179013,4,0.0,12,2,1,182.33600000000004,284.0,3,0,0,0
82.028572,441,61.433501,4,0.0,20,2,1,166.65600000000003,332.0,3,0,0,0
78.571928,540,62.694147,4,0.0,21,2,1,188.07040000000006,338.0,3,0,0,0
-42.025027,141,63.087356,3,0.0,3,0,0,102.18880000000001,18.0,1,0,3,0
-51.197958,192,63.573259,3,0.0,5,0,0,107.92320000000001,30.0,1,0,2,0
-20.317139,157,63.974476,3,0.0,4,0,0,114.59840000000001,24.0,1,0,0,0
193.41019,671,65.390401,4,0.0,31,7,3,285.3088000000001,592.0,4,0,0,0
131.739478,362,66.13748,3,0.0,12,5,2,114.12800000000001,266.0,3,0,0,1
413.903457,779,67.848462,5,0.0,53,15,4,149.828,1136.0,5,1,0,2
206.677535,500,68.89608,4,0.0,20,7,3,116.27840000000002,526.0,4,1,0,1
-11.145594,282,69.503012,3,0.0,8,0,0,114.59840000000003,48.0,1,0,3,0
319.976343,727,71.06197,6,0.0,51,11,3,112.424,832.0,4,0,0,1
-19.562894,276,71.665367,3,0.0,8,0,0,102.18880000000001,48.0,1,0,0,0
-17.835607,118,71.917881,3,0.0,3,0,0,108.86400000000002,18.0,1,0,2,0
-27.862829,152,72.247777,3,0.0,4,0,0,114.59840000000003,24.0,1,0,0,0
121.522989,400,73.054682,3,0.0,15,5,2,100.2624,284.0,3,0,2,0
212.424447,606,74.346647,4,0.0,31,8,3,150.46080000000003,622.0,4,1,0,2
47.181892,342,75.119048,4,0.0,13,2,1,157.51680000000005,290.0,3,0,0,0
